customer_id,category,spend,income_group,adjusted_income,spend_per_month,income_utilization_pct,utilization_group
ATQCUS0402,Bills,42100,High,49046,3508.33,7.15,High
ATQCUS0403,Bills,44233,High,47705,3686.08,7.73,High
ATQCUS0404,Bills,38615,High,43296,3217.92,7.43,High
ATQCUS0405,Bills,38916,High,45140,3243.0,7.18,High
ATQCUS0406,Bills,37207,High,43623,3100.58,7.11,High
ATQCUS0407,Bills,39260,High,46936,3271.67,6.97,High
ATQCUS0408,Bills,48922,High,47880,4076.83,8.51,High
ATQCUS0409,Bills,44500,High,46977,3708.33,7.89,High
ATQCUS0410,Bills,40397,High,47460,3366.42,7.09,High
ATQCUS0411,Bills,39676,High,45366,3306.33,7.29,High
ATQCUS0412,Bills,37470,High,44516,3122.5,7.01,High
ATQCUS0413,Bills,40446,High,45873,3370.5,7.35,High
ATQCUS0414,Bills,42913,High,45332,3576.08,7.89,High
ATQCUS0415,Bills,38354,High,46215,3196.17,6.92,High
ATQCUS0416,Bills,39864,High,47658,3322.0,6.97,High
ATQCUS0417,Bills,28592,Low,23080,2382.67,10.32,Very High
ATQCUS0418,Bills,27603,Low,22773,2300.25,10.1,Very High
ATQCUS0419,Bills,29971,Low,23482,2497.58,10.64,Very High
ATQCUS0420,Bills,30009,Low,23341,2500.75,10.71,Very High
ATQCUS0421,Bills,26694,Low,22897,2224.5,9.72,Very High
ATQCUS0422,Bills,27588,Low,22306,2299.0,10.31,Very High
ATQCUS0423,Bills,28622,Low,22851,2385.17,10.44,Very High
ATQCUS0424,Bills,27025,Low,22401,2252.08,10.05,Very High
ATQCUS0425,Bills,30594,Low,23549,2549.5,10.83,Very High
ATQCUS0426,Bills,25366,Low,23048,2113.83,9.17,Very High
ATQCUS0427,Bills,27856,Low,22850,2321.33,10.16,Very High
ATQCUS0428,Bills,26222,Low,23284,2185.17,9.38,Very High
ATQCUS0429,Bills,28029,Low,22768,2335.75,10.26,Very High
ATQCUS0430,Bills,24905,Low,23534,2075.42,8.82,High
ATQCUS0431,Bills,30018,Low,23098,2501.5,10.83,Very High
ATQCUS0432,Bills,23827,Low,21547,1985.58,9.22,Very High
ATQCUS0433,Bills,28984,Low,23999,2415.33,10.06,Very High
ATQCUS0434,Bills,29515,Low,24428,2459.58,10.07,Very High
ATQCUS0435,Bills,27013,Low,23590,2251.08,9.54,Very High
ATQCUS0436,Bills,25551,Low,23328,2129.25,9.13,Very High
ATQCUS0437,Bills,27579,Low,22616,2298.25,10.16,Very High
ATQCUS0438,Bills,26374,Low,21891,2197.83,10.04,Very High
ATQCUS0439,Bills,28555,Low,23938,2379.58,9.94,Very High
ATQCUS0440,Bills,26470,Low,24311,2205.83,9.07,Very High
ATQCUS0441,Bills,26159,Low,22499,2179.92,9.69,Very High
ATQCUS0442,Bills,30945,Low,24528,2578.75,10.51,Very High
ATQCUS0443,Bills,27940,Low,23248,2328.33,10.02,Very High
ATQCUS0444,Bills,29954,Low,34572,2496.17,7.22,High
ATQCUS0445,Bills,25244,Low,34656,2103.67,6.07,Low
ATQCUS0446,Bills,29165,Low,35176,2430.42,6.91,High
ATQCUS0447,Bills,25736,Low,36009,2144.67,5.96,Low
ATQCUS0448,Bills,28495,Low,34974,2374.58,6.79,Low
ATQCUS0449,Bills,26843,Low,35068,2236.92,6.38,Low
ATQCUS0450,Bills,30203,Low,33946,2516.92,7.41,High
ATQCUS0451,Bills,29330,Low,35254,2444.17,6.93,High
ATQCUS0452,Bills,29563,Low,36060,2463.58,6.83,Low
ATQCUS0453,Bills,27336,Low,35264,2278.0,6.46,Low
ATQCUS0454,Bills,25642,Low,34089,2136.83,6.27,Low
ATQCUS0455,Bills,28817,Low,35500,2401.42,6.76,Low
ATQCUS0456,Bills,29772,Low,33946,2481.0,7.31,High
ATQCUS0457,Bills,27186,Low,35182,2265.5,6.44,Low
ATQCUS0458,Bills,54538,High,41619,4544.83,10.92,Very High
ATQCUS0459,Bills,42528,High,41855,3544.0,8.47,High
ATQCUS0460,Bills,58404,High,40870,4867.0,11.91,Very High
ATQCUS0461,Bills,52368,High,41186,4364.0,10.6,Very High
ATQCUS0462,Bills,47031,High,42449,3919.25,9.23,Very High
ATQCUS0463,Bills,58043,High,43258,4836.92,11.18,Very High
ATQCUS0464,Bills,54408,High,42956,4534.0,10.55,Very High
ATQCUS0465,Bills,48859,High,41416,4071.58,9.83,Very High
ATQCUS0466,Bills,48261,High,42344,4021.75,9.5,Very High
ATQCUS0467,Bills,50770,High,39754,4230.83,10.64,Very High
ATQCUS0468,Bills,52300,High,40078,4358.33,10.87,Very High
ATQCUS0469,Bills,56007,High,42253,4667.25,11.05,Very High
ATQCUS0470,Bills,57741,High,42818,4811.75,11.24,Very High
ATQCUS0471,Bills,50840,High,40630,4236.67,10.43,Very High
ATQCUS0472,Bills,51233,High,38990,4269.42,10.95,Very High
ATQCUS0473,Bills,55364,High,43302,4613.67,10.65,Very High
ATQCUS0474,Bills,61733,High,42428,5144.42,12.13,Very High
ATQCUS0475,Bills,50321,High,42511,4193.42,9.86,Very High
ATQCUS0476,Bills,49000,High,40495,4083.33,10.08,Very High
ATQCUS0477,Bills,55970,High,41755,4664.17,11.17,Very High
ATQCUS0478,Bills,54132,High,41538,4511.0,10.86,Very High
ATQCUS0479,Bills,50622,High,41308,4218.5,10.21,Very High
ATQCUS0480,Bills,56133,High,42491,4677.75,11.01,Very High
ATQCUS0481,Bills,54816,High,41771,4568.0,10.94,Very High
ATQCUS0482,Bills,52175,High,40416,4347.92,10.76,Very High
ATQCUS0483,Bills,58103,High,41588,4841.92,11.64,Very High
ATQCUS0484,Bills,47594,High,40613,3966.17,9.77,Very High
ATQCUS0485,Bills,52718,High,39568,4393.17,11.1,Very High
ATQCUS0486,Bills,57527,High,41462,4793.92,11.56,Very High
ATQCUS0487,Bills,56460,High,43317,4705.0,10.86,Very High
ATQCUS0488,Bills,49787,High,39619,4148.92,10.47,Very High
ATQCUS0489,Bills,58663,High,43920,4888.58,11.13,Very High
ATQCUS0490,Bills,52213,High,39771,4351.08,10.94,Very High
ATQCUS0491,Bills,29198,Low,25969,2433.17,9.37,Very High
ATQCUS0492,Bills,24056,Low,25061,2004.67,8.0,High
ATQCUS0493,Bills,27170,Low,25494,2264.17,8.88,High
ATQCUS0494,Bills,28879,Low,25786,2406.58,9.33,Very High
ATQCUS0495,Bills,30446,Low,27122,2537.17,9.35,Very High
ATQCUS0496,Bills,26300,Low,26286,2191.67,8.34,High
ATQCUS0497,Bills,26422,Low,25474,2201.83,8.64,High
ATQCUS0498,Bills,25177,Low,23946,2098.08,8.76,High
ATQCUS0499,Bills,28958,Low,27408,2413.17,8.8,High
ATQCUS0500,Bills,26282,Low,25930,2190.17,8.45,High
ATQCUS0501,Bills,27396,Low,26366,2283.0,8.66,High
ATQCUS0502,Bills,27449,Low,25676,2287.42,8.91,High
ATQCUS0503,Bills,27664,Low,26838,2305.33,8.59,High
ATQCUS0504,Bills,26584,Low,27842,2215.33,7.96,High
ATQCUS0505,Bills,24258,Low,25696,2021.5,7.87,High
ATQCUS0506,Bills,28763,Low,26694,2396.92,8.98,High
ATQCUS0507,Bills,27419,Low,25214,2284.92,9.06,Very High
ATQCUS0508,Bills,25951,Low,24208,2162.58,8.93,High
ATQCUS0509,Bills,27482,Low,26032,2290.17,8.8,High
ATQCUS0510,Bills,26225,Low,25050,2185.42,8.72,High
ATQCUS0511,Bills,29085,Low,24802,2423.75,9.77,Very High
ATQCUS0512,Bills,30303,Low,26594,2525.25,9.5,Very High
ATQCUS0513,Bills,28947,Low,26915,2412.25,8.96,High
ATQCUS0514,Bills,26987,Low,25744,2248.92,8.74,High
ATQCUS0515,Bills,28022,Low,26521,2335.17,8.8,High
ATQCUS0516,Bills,25187,Low,25186,2098.92,8.33,High
ATQCUS0517,Bills,31665,High,44020,2638.75,5.99,Low
ATQCUS0518,Bills,34785,High,44288,2898.75,6.55,Low
ATQCUS0519,Groceries,36564,High,43666,3047.0,6.98,High
ATQCUS0520,Bills,35965,High,48046,2997.08,6.24,Low
ATQCUS0521,Bills,36423,High,45761,3035.25,6.63,Low
ATQCUS0522,Bills,41837,High,46393,3486.42,7.51,High
ATQCUS0523,Bills,37041,High,48706,3086.75,6.34,Low
ATQCUS0524,Bills,41861,High,46389,3488.42,7.52,High
ATQCUS0525,Bills,37875,High,49328,3156.25,6.4,Low
ATQCUS0526,Bills,37498,High,47086,3124.83,6.64,Low
ATQCUS0527,Bills,36669,High,46086,3055.75,6.63,Low
ATQCUS0528,Bills,40265,High,46456,3355.42,7.22,High
ATQCUS0529,Bills,39853,High,47157,3321.08,7.04,High
ATQCUS0530,Bills,30364,High,44540,2530.33,5.68,Low
ATQCUS0531,Bills,35731,High,44555,2977.58,6.68,Low
ATQCUS0532,Bills,39167,High,45906,3263.92,7.11,High
ATQCUS0533,Bills,40577,High,46237,3381.42,7.31,High
ATQCUS0534,Bills,36716,High,45544,3059.67,6.72,Low
ATQCUS0535,Bills,40683,High,45374,3390.25,7.47,High
ATQCUS0536,Bills,36018,High,46726,3001.5,6.42,Low
ATQCUS0537,Bills,37981,High,46147,3165.08,6.86,Low
ATQCUS0538,Bills,36843,High,44853,3070.25,6.85,Low
ATQCUS0539,Bills,37971,High,46421,3164.25,6.82,Low
ATQCUS0540,Bills,26549,Low,23492,2212.42,9.42,Very High
ATQCUS0541,Bills,22465,Low,23416,1872.08,7.99,High
ATQCUS0542,Bills,24766,Low,23462,2063.83,8.8,High
ATQCUS0543,Bills,29014,Low,24530,2417.83,9.86,Very High
ATQCUS0544,Bills,22322,Low,21838,1860.17,8.52,High
ATQCUS0545,Bills,24260,Low,22290,2021.67,9.07,Very High
ATQCUS0546,Bills,23128,Low,23376,1927.33,8.24,High
ATQCUS0547,Bills,25060,Low,23860,2088.33,8.75,High
ATQCUS0548,Bills,24333,Low,23022,2027.75,8.81,High
ATQCUS0549,Bills,26819,Low,23455,2234.92,9.53,Very High
ATQCUS0550,Bills,23582,Low,21440,1965.17,9.17,Very High
ATQCUS0551,Bills,24950,Low,23854,2079.17,8.72,High
ATQCUS0552,Bills,28011,Low,23736,2334.25,9.83,Very High
ATQCUS0553,Bills,27239,Low,24922,2269.92,9.11,Very High
ATQCUS0554,Bills,24421,Low,22294,2035.08,9.13,Very High
ATQCUS0555,Bills,26210,Low,23739,2184.17,9.2,Very High
ATQCUS0556,Bills,26496,Low,24428,2208.0,9.04,Very High
ATQCUS0557,Bills,24808,Low,23322,2067.33,8.86,High
ATQCUS0558,Bills,28330,Low,24466,2360.83,9.65,Very High
ATQCUS0559,Groceries,23756,Low,23844,1979.67,8.3,High
ATQCUS0560,Bills,26540,Low,23544,2211.67,9.39,Very High
ATQCUS0561,Bills,22853,Low,21992,1904.42,8.66,High
ATQCUS0562,Bills,28448,Low,23478,2370.67,10.1,Very High
ATQCUS0563,Bills,28428,Low,23625,2369.0,10.03,Very High
ATQCUS0564,Bills,25000,Low,23175,2083.33,8.99,High
ATQCUS0565,Bills,23806,Low,23201,1983.83,8.55,High
ATQCUS0566,Bills,26355,Low,24850,2196.25,8.84,High
ATQCUS0567,Bills,27141,Low,24172,2261.75,9.36,Very High
ATQCUS0568,Bills,26075,Low,22518,2172.92,9.65,Very High
ATQCUS0569,Bills,26343,Low,22778,2195.25,9.64,Very High
ATQCUS0570,Bills,28389,Low,24716,2365.75,9.57,Very High
ATQCUS0571,Bills,25497,Low,22672,2124.75,9.37,Very High
ATQCUS0572,Bills,22429,Low,22020,1869.08,8.49,High
ATQCUS0573,Bills,23521,Low,21933,1960.08,8.94,High
ATQCUS0574,Bills,25809,Low,23197,2150.75,9.27,Very High
ATQCUS0575,Bills,22368,Low,22498,1864.0,8.29,High
ATQCUS0576,Bills,24891,Low,22656,2074.25,9.16,Very High
ATQCUS0577,Bills,29440,Low,24996,2453.33,9.81,Very High
ATQCUS0578,Bills,25583,Low,22790,2131.92,9.35,Very High
ATQCUS0579,Bills,25586,Low,34154,2132.17,6.24,Low
ATQCUS0580,Bills,27515,Low,36246,2292.92,6.33,Low
ATQCUS0581,Bills,25898,Low,35059,2158.17,6.16,Low
ATQCUS0582,Bills,27760,Low,36102,2313.33,6.41,Low
ATQCUS0583,Bills,24894,Low,36205,2074.5,5.73,Low
ATQCUS0584,Bills,27408,Low,34908,2284.0,6.54,Low
ATQCUS0585,Bills,29283,Low,36127,2440.25,6.75,Low
ATQCUS0586,Bills,28769,Low,35918,2397.42,6.67,Low
ATQCUS0587,Bills,25743,Low,34595,2145.25,6.2,Low
ATQCUS0588,Bills,23143,Low,34054,1928.58,5.66,Low
ATQCUS0589,Bills,24561,Low,33952,2046.75,6.03,Low
ATQCUS0590,Bills,24839,Low,33869,2069.92,6.11,Low
ATQCUS0591,Bills,25075,Low,35516,2089.58,5.88,Low
ATQCUS0592,Bills,26423,Low,34438,2201.92,6.39,Low
ATQCUS0593,Bills,25926,Low,35304,2160.5,6.12,Low
ATQCUS0594,Bills,24912,Low,34524,2076.0,6.01,Low
ATQCUS0595,Groceries,22439,Low,34667,1869.92,5.39,Low
ATQCUS0596,Bills,23840,Low,34642,1986.67,5.73,Low
ATQCUS0597,Bills,36634,High,41516,3052.83,7.35,High
ATQCUS0598,Bills,37955,High,42637,3162.92,7.42,High
ATQCUS0599,Bills,35414,High,39967,2951.17,7.38,High
ATQCUS0600,Bills,41150,High,42782,3429.17,8.02,High
ATQCUS0601,Bills,37378,High,39956,3114.83,7.8,High
ATQCUS0602,Bills,36485,High,42202,3040.42,7.2,High
ATQCUS0603,Bills,38578,High,42518,3214.83,7.56,High
ATQCUS0604,Bills,35510,High,42049,2959.17,7.04,High
ATQCUS0605,Bills,39131,High,42648,3260.92,7.65,High
ATQCUS0606,Bills,34148,High,41592,2845.67,6.84,Low
ATQCUS0607,Bills,34140,High,41000,2845.0,6.94,High
ATQCUS0608,Bills,38874,High,41138,3239.5,7.87,High
ATQCUS0609,Bills,35240,High,41005,2936.67,7.16,High
ATQCUS0610,Bills,32887,High,40917,2740.58,6.7,Low
ATQCUS0611,Bills,34772,High,39385,2897.67,7.36,High
ATQCUS0612,Bills,36605,High,40934,3050.42,7.45,High
ATQCUS0613,Bills,39377,High,40282,3281.42,8.15,High
ATQCUS0614,Bills,38539,High,38930,3211.58,8.25,High
ATQCUS0615,Bills,41424,High,43722,3452.0,7.9,High
ATQCUS0616,Bills,35530,High,40415,2960.83,7.33,High
ATQCUS0617,Bills,32746,High,41661,2728.83,6.55,Low
ATQCUS0618,Bills,38296,High,41784,3191.33,7.64,High
ATQCUS0619,Bills,34607,High,40511,2883.92,7.12,High
ATQCUS0620,Bills,38385,High,40656,3198.75,7.87,High
ATQCUS0621,Bills,35377,High,41067,2948.08,7.18,High
ATQCUS0622,Bills,35605,High,41104,2967.08,7.22,High
ATQCUS0623,Bills,40400,High,43815,3366.67,7.68,High
ATQCUS0624,Bills,35204,High,41816,2933.67,7.02,High
ATQCUS0625,Bills,32426,High,40508,2702.17,6.67,Low
ATQCUS0626,Bills,37105,High,42341,3092.08,7.3,High
ATQCUS0627,Bills,38926,High,42108,3243.83,7.7,High
ATQCUS0628,Bills,34634,High,42535,2886.17,6.79,Low
ATQCUS0629,Bills,34706,High,42384,2892.17,6.82,Low
ATQCUS0630,Bills,40445,High,42506,3370.42,7.93,High
ATQCUS0631,Bills,37539,High,39572,3128.25,7.91,High
ATQCUS0632,Bills,38772,High,40702,3231.0,7.94,High
ATQCUS0633,Bills,36552,High,40528,3046.0,7.52,High
ATQCUS0634,Bills,35842,High,42422,2986.83,7.04,High
ATQCUS0635,Bills,33990,High,43215,2832.5,6.55,Low
ATQCUS0636,Bills,36465,High,41912,3038.75,7.25,High
ATQCUS0637,Bills,35684,High,40895,2973.67,7.27,High
ATQCUS0638,Bills,34886,High,40005,2907.17,7.27,High
ATQCUS0639,Bills,30718,High,42393,2559.83,6.04,Low
ATQCUS0640,Bills,33997,High,41837,2833.08,6.77,Low
ATQCUS0641,Bills,16572,Low,25317,1381.0,5.45,Low
ATQCUS0642,Bills,17720,Low,25840,1476.67,5.71,Low
ATQCUS0643,Bills,17817,Low,24653,1484.75,6.02,Low
ATQCUS0644,Bills,20293,Low,27692,1691.08,6.11,Low
ATQCUS0645,Bills,17519,Low,26140,1459.92,5.59,Low
ATQCUS0646,Bills,16198,Low,24819,1349.83,5.44,Low
ATQCUS0647,Bills,16822,Low,24375,1401.83,5.75,Low
ATQCUS0648,Bills,16838,Low,25154,1403.17,5.58,Low
ATQCUS0649,Bills,16935,Low,24446,1411.25,5.77,Low
ATQCUS0650,Bills,17963,Low,25370,1496.92,5.9,Low
ATQCUS0651,Bills,20503,Low,26612,1708.58,6.42,Low
ATQCUS0652,Bills,16836,Low,25894,1403.0,5.42,Low
ATQCUS0653,Bills,19608,Low,25433,1634.0,6.42,Low
ATQCUS0654,Bills,18956,Low,26488,1579.67,5.96,Low
ATQCUS0655,Bills,19248,Low,24533,1604.0,6.54,Low
ATQCUS0656,Bills,18673,Low,25058,1556.08,6.21,Low
ATQCUS0657,Bills,18989,Low,25056,1582.42,6.32,Low
ATQCUS0658,Bills,18495,Low,27310,1541.25,5.64,Low
ATQCUS0659,Bills,20793,Low,27604,1732.75,6.28,Low
ATQCUS0660,Bills,18885,Low,26034,1573.75,6.04,Low
ATQCUS0661,Bills,15543,Low,25393,1295.25,5.1,Very Low
ATQCUS0662,Bills,17430,Low,24834,1452.5,5.85,Low
ATQCUS0663,Bills,17267,Low,25134,1438.92,5.72,Low
ATQCUS0664,Bills,19575,Low,26755,1631.25,6.1,Low
ATQCUS0665,Bills,20319,Low,26372,1693.25,6.42,Low
ATQCUS0666,Bills,19940,Low,27082,1661.67,6.14,Low
ATQCUS0667,Bills,18768,Low,26828,1564.0,5.83,Low
ATQCUS0668,Bills,20636,Low,27608,1719.67,6.23,Low
ATQCUS0669,Bills,18056,Low,25940,1504.67,5.8,Low
ATQCUS0670,Bills,19438,Low,27498,1619.83,5.89,Low
ATQCUS0671,Bills,15820,Low,25075,1318.33,5.26,Very Low
ATQCUS0672,Bills,18454,Low,26889,1537.83,5.72,Low
ATQCUS0673,Bills,18844,Low,25914,1570.33,6.06,Low
ATQCUS0674,Bills,17622,Low,24158,1468.5,6.08,Low
ATQCUS0675,Bills,19631,Low,27410,1635.92,5.97,Low
ATQCUS0676,Bills,18200,Low,25558,1516.67,5.93,Low
ATQCUS0677,Bills,17882,Low,24496,1490.17,6.08,Low
ATQCUS0678,Bills,18380,Low,26263,1531.67,5.83,Low
ATQCUS0679,Bills,21688,Low,26210,1807.33,6.9,Low
ATQCUS0680,Bills,31717,High,47775,2643.08,5.53,Low
ATQCUS0681,Bills,26297,High,47140,2191.42,4.65,Very Low
ATQCUS0682,Bills,23699,High,44328,1974.92,4.46,Very Low
ATQCUS0683,Bills,25428,High,47034,2119.0,4.51,Very Low
ATQCUS0684,Bills,28464,High,45866,2372.0,5.17,Very Low
ATQCUS0685,Bills,27660,High,47770,2305.0,4.83,Very Low
ATQCUS0686,Bills,28927,High,46990,2410.58,5.13,Very Low
ATQCUS0687,Bills,27880,High,45650,2323.33,5.09,Very Low
ATQCUS0688,Bills,26183,High,45122,2181.92,4.84,Very Low
ATQCUS0689,Bills,26338,High,46016,2194.83,4.77,Very Low
ATQCUS0690,Bills,24206,High,46187,2017.17,4.37,Very Low
ATQCUS0691,Bills,24009,High,44719,2000.75,4.47,Very Low
ATQCUS0692,Bills,28740,High,46220,2395.0,5.18,Very Low
ATQCUS0693,Bills,26226,High,46478,2185.5,4.7,Very Low
ATQCUS0694,Bills,25149,High,45205,2095.75,4.64,Very Low
ATQCUS0695,Bills,27164,High,45426,2263.67,4.98,Very Low
ATQCUS0696,Bills,26236,High,46050,2186.33,4.75,Very Low
ATQCUS0697,Bills,24838,High,46288,2069.83,4.47,Very Low
ATQCUS0698,Bills,25354,High,46353,2112.83,4.56,Very Low
ATQCUS0699,Bills,27097,High,46027,2258.08,4.91,Very Low
ATQCUS0700,Bills,27265,High,46028,2272.08,4.94,Very Low
ATQCUS0701,Bills,27591,High,44806,2299.25,5.13,Very Low
ATQCUS0702,Bills,23767,High,47092,1980.58,4.21,Very Low
ATQCUS0703,Bills,26313,High,45850,2192.75,4.78,Very Low
ATQCUS0704,Bills,24597,High,46884,2049.75,4.37,Very Low
ATQCUS0705,Groceries,23022,High,46145,1918.5,4.16,Very Low
ATQCUS0706,Bills,24671,High,47776,2055.92,4.3,Very Low
ATQCUS0707,Bills,30583,High,47265,2548.58,5.39,Low
ATQCUS0708,Bills,26866,High,47850,2238.83,4.68,Very Low
ATQCUS0709,Bills,25301,High,45557,2108.42,4.63,Very Low
ATQCUS0710,Bills,23999,High,44252,1999.92,4.52,Very Low
ATQCUS0711,Bills,18081,Low,21631,1506.75,6.97,High
ATQCUS0712,Bills,18767,Low,23746,1563.92,6.59,Low
ATQCUS0713,Bills,15900,Low,21742,1325.0,6.09,Low
ATQCUS0714,Bills,18843,Low,21628,1570.25,7.26,High
ATQCUS0715,Bills,14655,Low,22196,1221.25,5.5,Low
ATQCUS0716,Bills,16742,Low,21851,1395.17,6.38,Low
ATQCUS0717,Bills,16513,Low,22143,1376.08,6.21,Low
ATQCUS0718,Bills,18295,Low,23009,1524.58,6.63,Low
ATQCUS0719,Bills,16149,Low,21672,1345.75,6.21,Low
ATQCUS0720,Bills,15825,Low,22568,1318.75,5.84,Low
ATQCUS0721,Bills,17670,Low,23625,1472.5,6.23,Low
ATQCUS0722,Bills,19944,Low,24642,1662.0,6.74,Low
ATQCUS0723,Bills,16879,Low,22670,1406.58,6.2,Low
ATQCUS0724,Bills,19842,Low,23600,1653.5,7.01,High
ATQCUS0725,Bills,16378,Low,23253,1364.83,5.87,Low
ATQCUS0726,Bills,15554,Low,22685,1296.17,5.71,Low
ATQCUS0727,Groceries,17177,Low,24876,1431.42,5.75,Low
ATQCUS0728,Bills,17901,Low,22993,1491.75,6.49,Low
ATQCUS0729,Bills,17377,Low,23650,1448.08,6.12,Low
ATQCUS0730,Bills,16645,Low,23259,1387.08,5.96,Low
ATQCUS0731,Bills,18097,Low,24575,1508.08,6.14,Low
ATQCUS0732,Bills,19893,Low,23466,1657.75,7.06,High
ATQCUS0733,Bills,16081,Low,23314,1340.08,5.75,Low
ATQCUS0734,Bills,14677,Low,22887,1223.08,5.34,Low
ATQCUS0735,Bills,19295,Low,23828,1607.92,6.75,Low
ATQCUS0736,Bills,18934,Low,22505,1577.83,7.01,High
ATQCUS0737,Bills,17142,Low,23250,1428.5,6.14,Low
ATQCUS0738,Bills,18837,Low,22496,1569.75,6.98,High
ATQCUS0739,Bills,18605,Low,23620,1550.42,6.56,Low
ATQCUS0740,Bills,16727,Low,22396,1393.92,6.22,Low
ATQCUS0741,Bills,20725,Low,22402,1727.08,7.71,High
ATQCUS0742,Bills,18214,Low,23338,1517.83,6.5,Low
ATQCUS0743,Bills,17964,Low,24319,1497.0,6.16,Low
ATQCUS0744,Bills,15851,Low,22554,1320.92,5.86,Low
ATQCUS0745,Bills,18150,Low,21904,1512.5,6.91,High
ATQCUS0746,Bills,18799,Low,23731,1566.58,6.6,Low
ATQCUS0747,Bills,14797,Low,33768,1233.08,3.65,Very Low
ATQCUS0748,Bills,15413,Low,33414,1284.42,3.84,Very Low
ATQCUS0749,Bills,16750,Low,35839,1395.83,3.89,Very Low
ATQCUS0750,Bills,18634,Low,34244,1552.83,4.53,Very Low
ATQCUS0751,Bills,17342,Low,35669,1445.17,4.05,Very Low
ATQCUS0752,Bills,16681,Low,34158,1390.08,4.07,Very Low
ATQCUS0753,Bills,18022,Low,33396,1501.83,4.5,Very Low
ATQCUS0754,Bills,18928,Low,35917,1577.33,4.39,Very Low
ATQCUS0755,Bills,18568,Low,35154,1547.33,4.4,Very Low
ATQCUS0756,Bills,18341,Low,35350,1528.42,4.32,Very Low
ATQCUS0757,Bills,19859,Low,35200,1654.92,4.7,Very Low
ATQCUS0758,Bills,18567,Low,34428,1547.25,4.49,Very Low
ATQCUS0759,Bills,16942,Low,34764,1411.83,4.06,Very Low
ATQCUS0760,Bills,19188,Low,34315,1599.0,4.66,Very Low
ATQCUS0761,Bills,18201,Low,35522,1516.75,4.27,Very Low
ATQCUS0762,Bills,16669,Low,33995,1389.08,4.09,Very Low
ATQCUS0763,Bills,16636,Low,36202,1386.33,3.83,Very Low
ATQCUS0764,Bills,19597,Low,33742,1633.08,4.84,Very Low
ATQCUS0765,Bills,19178,Low,35271,1598.17,4.53,Very Low
ATQCUS0766,Bills,22359,Low,35984,1863.25,5.18,Very Low
ATQCUS0767,Bills,17058,Low,34246,1421.5,4.15,Very Low
ATQCUS0768,Bills,17420,Low,34489,1451.67,4.21,Very Low
ATQCUS0769,Bills,19631,Low,35304,1635.92,4.63,Very Low
ATQCUS0770,Bills,39604,High,39462,3300.33,8.36,High
ATQCUS0771,Bills,47922,High,42373,3993.5,9.42,Very High
ATQCUS0772,Bills,47123,High,40820,3926.92,9.62,Very High
ATQCUS0773,Bills,39739,High,40260,3311.58,8.23,High
ATQCUS0774,Bills,49244,High,41693,4103.67,9.84,Very High
ATQCUS0775,Bills,38890,High,41018,3240.83,7.9,High
ATQCUS0776,Bills,48062,High,43936,4005.17,9.12,Very High
ATQCUS0777,Bills,44833,High,40437,3736.08,9.24,Very High
ATQCUS0778,Bills,50306,High,43478,4192.17,9.64,Very High
ATQCUS0779,Bills,44572,High,43145,3714.33,8.61,High
ATQCUS0780,Bills,44961,High,40493,3746.75,9.25,Very High
ATQCUS0781,Bills,38955,High,40166,3246.25,8.08,High
ATQCUS0782,Bills,37862,High,42683,3155.17,7.39,High
ATQCUS0783,Bills,45933,High,42307,3827.75,9.05,Very High
ATQCUS0784,Bills,42519,High,43740,3543.25,8.1,High
ATQCUS0785,Bills,41103,High,40518,3425.25,8.45,High
ATQCUS0786,Bills,43161,High,42050,3596.75,8.55,High
ATQCUS0787,Bills,39997,High,40685,3333.08,8.19,High
ATQCUS0788,Bills,42649,High,39962,3554.08,8.89,High
ATQCUS0789,Bills,43477,High,41244,3623.08,8.78,High
ATQCUS0790,Bills,44213,High,41181,3684.42,8.95,High
ATQCUS0791,Bills,39367,High,40956,3280.58,8.01,High
ATQCUS0792,Bills,40279,High,39838,3356.58,8.43,High
ATQCUS0793,Bills,44546,High,42864,3712.17,8.66,High
ATQCUS0794,Bills,46535,High,43699,3877.92,8.87,High
ATQCUS0795,Bills,38044,High,42274,3170.33,7.5,High
ATQCUS0796,Bills,43141,High,40383,3595.08,8.9,High
ATQCUS0797,Bills,40814,High,39777,3401.17,8.55,High
ATQCUS0798,Bills,41220,High,42721,3435.0,8.04,High
ATQCUS0799,Bills,41895,High,43672,3491.25,7.99,High
ATQCUS0800,Bills,43134,High,40311,3594.5,8.92,High
ATQCUS0801,Bills,27096,Low,27362,2258.0,8.25,High
ATQCUS0802,Bills,20746,Low,24460,1728.83,7.07,High
ATQCUS0803,Bills,21213,Low,25118,1767.75,7.04,High
ATQCUS0804,Bills,20381,Low,24836,1698.42,6.84,Low
ATQCUS0805,Bills,22250,Low,25847,1854.17,7.17,High
ATQCUS0806,Bills,21605,Low,25352,1800.42,7.1,High
ATQCUS0807,Bills,21881,Low,25056,1823.42,7.28,High
ATQCUS0808,Bills,23629,Low,25945,1969.08,7.59,High
ATQCUS0809,Bills,23914,Low,26614,1992.83,7.49,High
ATQCUS0810,Groceries,21593,Low,25029,1799.42,7.19,High
ATQCUS0811,Bills,22769,Low,25350,1897.42,7.48,High
ATQCUS0812,Bills,21356,Low,27408,1779.67,6.49,Low
ATQCUS0813,Bills,22065,Low,24849,1838.75,7.4,High
ATQCUS0814,Bills,21005,Low,26065,1750.42,6.72,Low
